,net_assets,ytd_return,fund_yield,morningstar_rating,net_annual_expense_ratio_fund,net_annual_expense_ratio_category,portfolio_cash,portfolio_stocks,portfolio_bonds,portfolio_others,portfolio_preferred,portfolio_convertable,price_book,basic_materials,consumer_cyclical,financial_services,real_estate,consumer_defensive,healthcare,utilities,communication_services,energy,industrials,technology,bond_maturity,bond_duration,rating_us_government,rating_aaa,rating_aa,rating_a,rating_bbb,rating_bb,rating_b,rating_below_b,rating_others,morningstar_return_rating,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_2018,category_return_2018,fund_return_2017,category_return_2017,fund_return_2016,category_return_2016,fund_return_2015,category_return_2015,fund_return_2014,category_return_2014,fund_return_2013,category_return_2013,fund_return_2012,category_return_2012,fund_return_2011,category_return_2011,fund_return_2010,category_return_2010,morningstar_risk_rating,years_up,years_down,fund_alpha_3years,category_alpha_3years,fund_alpha_5years,category_alpha_5years,fund_alpha_10years,category_alpha_10years,fund_beta_3years,category_beta_3years,fund_beta_5years,category_beta_5years,fund_beta_10years,category_beta_10years,fund_mean_annual_return_3years,category_mean_annual_return_3years,fund_mean_annual_return_5years,category_mean_annual_return_5years,fund_mean_annual_return_10years,category_mean_annual_return_10years,fund_r_squared_3years,category_r_squared_3years,fund_r_squared_5years,category_r_squared_5years,fund_r_squared_10years,category_r_squared_10years,fund_standard_deviation_3years,category_standard_deviation_3years,fund_standard_deviation_5years,category_standard_deviation_5years,fund_standard_deviation_10years,category_standard_deviation_10years,fund_sharpe_ratio_3years,category_sharpe_ratio_3years,fund_sharpe_ratio_5years,category_sharpe_ratio_5years,fund_sharpe_ratio_10years,category_sharpe_ratio_10years,category_treynor_ratio_3years,category_treynor_ratio_5years,category_treynor_ratio_10years
category_return_2015,0.03506893518336297,-0.09560354840918522,-0.14282396497906463,0.0171004784126299,-0.14791893933737643,-0.27992113711580463,-0.06891731053576791,-0.14830065849711527,0.19553611438564492,-0.0834159003885931,0.024688519304158035,-0.009213738660024987,0.06683763172498058,-0.2852781670810623,0.012304354452746932,-0.12132735535445707,0.04671553508982288,-0.038730524822511436,0.17702664183118663,-0.11697178374072606,-0.04302475534306356,-0.409083044304254,-0.019248935864351807,0.12069577962039667,0.22727164638365582,0.08980236321752319,,0.09927960764404291,0.23882796730195588,0.2070299886932763,0.1028813648454276,-0.018159222822459728,-0.03295823319800325,-0.012781048616054396,0.0672060107414586,0.022465994252130913,-0.09654401276531673,-0.09793197970160471,0.13190763851516604,0.2284474049637025,-0.09212877854604017,-0.09793197970160471,0.33124204793555534,0.4117773254547873,0.06131207900208284,0.05196892238300885,0.3839457727737773,0.4576120272873423,0.16888559861170555,0.08754459207597341,0.4538444729140579,0.527575500527611,0.05115115618585745,0.04411793507459679,-0.5310742792821025,-0.6179664821761314,0.7976965470338773,1.0,0.38125150831677496,0.44979732508147796,0.10062691630846587,0.10795972673084,0.05807323044366625,0.08261383512161952,0.3345802567455174,0.3741809937235387,-0.2951551827255948,-0.32104544570601207,0.023188955952101888,0.20180940148529566,-0.11458144555892424,0.17279498490456927,0.2143152008376678,0.3859542189898957,0.4672522341755179,0.3207085702009445,0.1969701757389699,-0.046066591953909566,0.0018424075308041857,-0.06087717465823394,-0.019625954065142698,-0.01924377233191325,-0.005860835047213621,0.016529540075725036,-0.10559444123268244,0.34432711392812554,0.20543029100086968,0.04596052518495612,-0.11186280464923713,0.23226398636847428,0.26477151774894,0.19103310379946586,0.21317381323567977,0.1341859979780969,0.12993061810877107,-0.3327071969492568,-0.3377957241179625,-0.37065523295764824,-0.3943792618073756,-0.3610252258816555,-0.3562647338434448,0.07528257131523496,-0.004720487439025771,0.44322137162619857,0.44154770050454745,0.32977723869570064,0.3440016070197001,-0.0187676869331005,0.3038824434993502,0.026563695847668763
fund_return_2014,0.04247411833281368,0.21215983316396764,-0.09238735909699157,0.20249572355481413,-0.15212219710494404,-0.12081298764417377,-0.20352692129407582,0.09797724826534746,-0.03382378517732797,-0.06994499226352985,0.043766390388004256,-0.00023292228081931506,0.11014370989293747,-0.23426239137409607,-0.04044665335441693,-0.04249772732389168,0.2436103738724907,-0.07269557391128825,0.22557483413407528,0.07531743203683262,-0.025036828956405997,-0.1482390081308932,-0.05976999718118185,0.11500957632750829,0.517759798172632,0.47283743809225365,,-0.02697154611433325,0.08791429087821177,0.0556747515230154,-0.004959112827178776,-0.0867138561395972,-0.10515092463736289,-0.06655053307723179,0.034321583300846475,0.20067303489910426,0.211654111209028,0.20684991943232361,0.28149218043601426,0.3029890755908916,0.2124109907848035,0.20684991943232361,0.567869028522379,0.6384879891924905,0.2709015059734922,0.25329809653331586,0.6285239605359008,0.5546169995055871,0.3834245271050092,0.3843018828148637,0.289043129984778,0.32338400126818,0.027901042630385047,0.004144980072445543,-0.017940617486460395,-0.028931183564720978,0.39400857534707684,0.38125150831677496,1.0,0.845445775672207,0.23358103798256505,0.22173226773327928,0.18506300325875824,0.19293904078685495,0.4762751746011343,0.4419856118186555,0.09266372326669507,0.08267354345119098,0.01882701765331791,0.17422630851287327,-0.2021568261199297,0.015604745945817882,0.0017179637789467208,0.2303202047633876,0.10781138910014254,0.19632669429985508,0.06436600824188658,0.1974225439382847,0.21379766640893444,0.1976597422310053,0.2053817423601864,0.03567953235130353,0.13315716548098833,0.2544350440957846,0.12898281884431562,0.6038186877112209,0.4534245918230059,0.42822558411729283,0.1253633666402882,0.15876028311548857,0.15479446526462362,0.15110861661814692,0.14607303502130836,0.13158672898657706,0.13367051130584875,-0.021170667268399772,0.011932642570507095,-0.0504368833573325,-0.023385528810031985,-0.0807211147736543,-0.05972875246571116,0.20308832518238681,0.10516984455365547,0.5643822244951668,0.44350091852341933,0.442422729788855,0.2763086707014314,0.089531049342239,0.4305764838291317,-0.030892272101150777
category_return_2014,0.025648988170446547,0.24457824132641262,-0.1170687165093508,0.05097262696349102,-0.09106112833522934,-0.1652887357312678,-0.232931306281163,0.11459624014667469,-0.041402849300889485,-0.06518374979749277,0.05854357149759585,0.00821178071713603,0.12624206410836555,-0.2444870399642282,-0.03886314647112226,-0.044130795392572884,0.29091296965492586,-0.10113562261775849,0.24317395031912045,0.05752809854077647,-0.019782313873453805,-0.15118831844962138,-0.06416436639406219,0.12399312230748723,0.5105572756314987,0.4434893720466085,,-0.023392020184628243,0.10953834358267382,0.05997149556585176,-0.009609170074867748,-0.10069919827306285,-0.11669692449973523,-0.0735215112173014,0.04361225067725632,0.05315816794436084,0.24331184563588815,0.25355036369979633,0.27749759268040747,0.35521000651241025,0.2445138452064304,0.25355036369979633,0.6136241401138053,0.7589465172016727,0.2989119373790091,0.30939655125520615,0.5877781399241225,0.6654182805567164,0.38246945389250264,0.46221676190976824,0.3088088059241153,0.37270016712101867,0.02797725682009601,0.01142355508402763,-0.00833326574136587,-0.03019901321185427,0.3482182984580947,0.44979732508147796,0.845445775672207,1.0,0.2540047712835965,0.27053559866738924,0.19690869707672037,0.23927617727150588,0.4417360943893412,0.4981380616680983,0.10011396019455177,0.09548890596813764,0.05234295386660481,0.19105265856086875,-0.16634974076019343,0.005286000592194328,0.0031563019021797496,0.11162158256839662,0.13027890019158664,0.08476074432417986,0.07397794719168324,0.1664445954743367,0.24115954945896395,0.17478366030793002,0.23974470993271915,0.07141827015990768,0.14508960423885328,0.2848752932937243,0.16698844098013818,0.5755868618276309,0.5425220226398302,0.41661167676939426,0.1537355620882831,0.17630350641861828,0.19451731159572916,0.16482655525149278,0.18387900046378503,0.1426775752486923,0.1650394983349511,-0.0012047614824770645,0.006150055795188574,-0.028866093839546934,-0.03726243222295989,-0.06579563992781563,-0.07957988315552089,0.20061778790705653,0.12776368428919022,0.5241361199008796,0.537110587416406,0.4146726547817209,0.3358432893975418,0.09468533571238949,0.5063084132683857,-0.027535009706023458
fund_return_2013,0.04525032716603772,0.7507306306879716,-0.4759811430539864,0.052907232168744094,0.06873612243629777,0.15095712648048448,-0.24288863598776017,0.7422947675333648,-0.7039281727487549,-0.10720846204709737,-0.03642385513580489,-0.01597619702222471,0.2862519244811321,-0.06492850929968723,0.3772348251940253,0.32460948903783526,-0.06178505662104887,0.25902741635438037,0.5387007842205,0.046589283996073774,0.1148389789917455,0.007988655491904771,0.3671026863937232,0.565440795189976,-0.20047902738604595,-0.0871788818420257,,-0.3168880858502959,-0.37650287050837256,-0.4416066840539342,-0.38683236140960836,-0.24121210181130964,-0.18391897214356723,-0.16132569247320164,-0.16440555144990893,0.07764408314969634,0.7485901902848827,0.7519160733111829,-0.21847235574475574,-0.299424528883217,0.741753893868695,0.7519160733111829,0.1847038645828976,0.2220121598454145,0.7234292575888286,0.7539938006017222,0.6000029110658813,0.6384688271748938,0.6595907806928099,0.7779998957373248,-0.3383125811083522,-0.3968261218994617,0.5446099258623505,0.5743647783660346,0.25372785626691075,0.3139601078949334,0.12867259758707292,0.10062691630846587,0.23358103798256505,0.2540047712835965,1.0,0.9415777867336999,0.534596027820372,0.5518130275236649,-0.28416869194612415,-0.3095831846107286,0.5573424026384869,0.5918608961471759,0.11956333327296607,-0.0004233550626892215,0.060574631380902216,-0.2114644229057914,-0.259488618474353,-0.25265064559189265,-0.29498028551449407,-0.17713704434234834,-0.24947418237124794,0.2994560414021325,0.3167502273420715,0.272647829129583,0.29249608222886014,0.08555243639930496,0.17473361413679056,0.7376034390894889,0.6674358943522836,0.6390395514245127,0.6734575067298224,0.8166610472434963,0.6136110080873292,0.2257325657622493,0.21502536339504816,0.2489960494060362,0.24121107013665957,0.3223414611349414,0.3222400713443531,0.5877266230579681,0.5758869106741118,0.5628864733224745,0.5367845612091022,0.5601831880978182,0.5245374335169524,0.41431947031915944,0.5079056218073932,0.15091799403399628,0.0663085627018466,0.10977217760288621,0.21599051715677212,0.31926056483185394,0.3927979591269798,-0.0019908697429037127
category_return_2013,0.04278031670993255,0.7648138323275104,-0.4814722352450917,0.0012746303667373,0.0795753221299043,0.13265322020197765,-0.25511364294286887,0.7721053121319313,-0.7310103056783965,-0.09833671698367878,-0.04466859390451751,-0.022601267016967217,0.30084537691286,-0.056348089827853956,0.3697019778204601,0.3393548796995361,-0.05418092967192543,0.28392083938943974,0.5370423250603231,0.06119171768813115,0.11012436984326897,0.010579873744833455,0.371417920803836,0.5647100416676196,-0.20289322098495566,-0.08705087203175625,,-0.33622748171984057,-0.39268494867462783,-0.4654839466938429,-0.41747586201750414,-0.25965943169907263,-0.19966023876324374,-0.1754637679301272,-0.1783917401988035,0.005232742064213834,0.76278721035616,0.7945013628067279,-0.2053004495705855,-0.32172485516347393,0.7551990378319223,0.7945013628067279,0.1937143510212083,0.24248139433610127,0.7280881774121833,0.7989853920272052,0.5992368954491827,0.6769562074388831,0.6394235593639257,0.8244959876274157,-0.34662367076376077,-0.4073893961672296,0.5426898059339972,0.5881488739270654,0.2938484429140683,0.3330861267730295,0.08176557390970163,0.10795972673084,0.22173226773327928,0.27053559866738924,0.9415777867336999,1.0,0.5035145492104173,0.5829804184534008,-0.27625859108439876,-0.3117254751588638,0.561462727291516,0.6195099878814271,0.04061725308119342,0.004404413485048168,0.0650195770840696,-0.22329701365519525,-0.2768015079536228,-0.2760051518935279,-0.3103123584957893,-0.21817869232622839,-0.2638096710528754,0.297819042550359,0.32872852028743327,0.27509976253732304,0.3077964926194425,0.08151344995363671,0.18330783141670215,0.7436705209676643,0.7085565886329672,0.6393665365134953,0.718804868345557,0.8032263867900639,0.6376266820196741,0.24665607625852382,0.23590426513696067,0.27122049760908884,0.26297148838502,0.332849424256596,0.34308912593120783,0.604907108537554,0.6075464247637766,0.5798157348114232,0.5628337100152374,0.5718977016998056,0.5489759848465007,0.4082596864752055,0.5253184080052827,0.14314212054161615,0.0795666821735447,0.08776414090214776,0.22809246993692292,0.33010776036370376,0.4155372761289169,0.0001223263014192401
fund_return_2012,0.05236781119949633,0.584707088016086,-0.1369881506827929,0.18636245031174323,-0.010253509786099265,0.08912473805414442,-0.3297887707447818,0.5311228144654525,-0.464115665964082,-0.09156194338708162,0.03575230062878504,-0.015804743260179194,0.14662305663877823,-0.042382905284398815,0.2712386526723721,0.3188926294651362,0.2160611417731783,0.23100285152847166,0.25932723742178004,0.004900773062068029,0.10368363706130759,-0.025383026594819634,0.20263142454396413,0.27803688268440524,0.13003820357144902,0.13002620544571006,,-0.3017230156569795,-0.28547491275187814,-0.3123997770039337,-0.2082923496140589,-0.03215070608938952,-0.010072479865932514,0.008073749176297851,-0.08024190844643873,0.20863100367042542,0.583306730979784,0.5560036931191568,0.018166388735904104,-0.009319627009751507,0.5779502166060855,0.5560036931191568,0.0017507909993907777,-0.0066828712672588365,0.5504458572339216,0.5159244020136438,0.4724562513614757,0.4496494681431718,0.5667185551332722,0.6094686159530495,-0.4203636226266309,-0.47124189581583326,0.6099402564631989,0.6250071201475984,0.14819937015059767,0.12986327151498606,0.07159394559553496,0.05807323044366625,0.18506300325875824,0.19690869707672037,0.534596027820372,0.5035145492104173,1.0,0.836543433563242,-0.3350554292902494,-0.3892319194204368,0.5006259646452577,0.49460255663262925,0.20562568592627853,-0.08350424520330366,0.023503391090299912,0.01234368929548459,-0.0037408545232425917,0.04119302162426973,0.048707730946242346,0.137584591769776,0.0954022818212942,0.2998198177687398,0.3237200768630678,0.2819454173214658,0.32313531607348706,0.13872219515867032,0.2030516162413217,0.5641356883254309,0.5745894573702941,0.4972195325953382,0.4069507457783404,0.7352230255311349,0.5854493606047999,0.06645396613946916,0.05848726449747561,0.09183995818408261,0.0863248009597675,0.18135667513846143,0.17977047079871816,0.34983609980512853,0.3517581916168368,0.34793234372072107,0.3447258850893947,0.43030816467538313,0.4201543350342318,0.42396941905443586,0.44482631014909996,0.1769591896707082,-0.04252009979405312,0.19182332195800217,0.3447000047993748,0.23543586723839174,0.2623187775692385,-0.00878819243423362
category_return_2012,0.03600305874387652,0.641987297375145,-0.17705377256994098,0.06703337997808993,0.028444473851290716,0.0472872385844629,-0.42626100943880774,0.634960805453613,-0.5426140843314401,-0.12403675844625872,0.026165260222766752,-0.029005192869172077,0.17353035449277435,-0.045458205420750616,0.304709911226833,0.3531801374103384,0.2774505261756778,0.2936072253190166,0.30778349905467245,0.011796544853704667,0.08724086322697466,-0.023285415873081094,0.22498447465995283,0.334952712486306,0.1583685909619624,0.19973585940437885,,-0.3350538532477506,-0.337375304415739,-0.37285159139290325,-0.255899492263702,-0.038126753932940106,-0.013134662537210991,-0.016283804984887747,-0.097642754290525,0.058689475329498496,0.6411545241366349,0.6964019557694999,0.0242778650544779,-0.007474276828236975,0.6350234023521764,0.6964019557694999,0.0017302740327825464,0.014254470645662754,0.5759228707536888,0.6483278305520124,0.5006153616612262,0.5713789213911079,0.556483270694185,0.7759802978871836,-0.45830218200577505,-0.5370324367115454,0.6588095719778457,0.7188354235589993,0.15150305176514897,0.16883657875529895,0.068028652183796,0.08261383512161952,0.19293904078685495,0.23927617727150588,0.5518130275236649,0.5829804184534008,0.836543433563242,1.0,-0.3686731718444708,-0.43138953044113443,0.5130681852132565,0.5838449430332161,0.06124210543588391,-0.07654105024702879,0.05550763556593091,-0.008726140643941779,0.014906487414721942,0.07062213422035005,0.0837199698710813,0.12340982180320471,0.14696760758557195,0.319295784940002,0.40951749990731545,0.28999017558513407,0.42262072805063644,0.12336245341373742,0.2642190058329451,0.5898654765825656,0.7217971116152162,0.5253722481226257,0.5161465704796158,0.7505651613328826,0.7409384931999812,0.08528515564206489,0.09353462759297965,0.1075950638819445,0.12610754875311256,0.20947597041607932,0.23740390393958297,0.422061627716183,0.4495309288167213,0.4181265350173946,0.43803069946710615,0.49173561265295634,0.5353569853970005,0.4237561659471175,0.5590837230084399,0.1656078780497404,-0.026345954194387206,0.1285080013538243,0.49721847054554924,0.2900688711507332,0.3513224971161498,0.013762673515826261
fund_return_2011,0.009501324100412364,-0.35199882457551507,0.30506931545588645,0.15139265152784098,-0.2819469988161434,-0.38454790818099144,-0.0360964703128767,-0.5300023564920504,0.5800539500729651,-0.04295054869577921,0.023135942575432444,-0.011550229162860299,-0.09269136418466102,-0.2820241515280988,-0.2556124289617732,-0.35048947240403683,-0.018594689733337836,-0.23504455872652777,-0.09114764869794906,0.02656855237798386,-0.1097013008303024,-0.07201599801359661,-0.2376033576070489,-0.33042169615037703,0.4144102463755624,0.3591037415404865,,0.2639366372980207,0.3893903333600057,0.4118515405674751,0.3054947080821842,0.1564166951392033,0.10643518148130585,0.11774339836935756,0.14414251246332987,0.12837778425704965,-0.3515789484476061,-0.35081214332787125,0.20062386925049724,0.21878497930933413,-0.34588443619323544,-0.35081214332787125,0.46449621263959184,0.49831801306958984,-0.24242169992361084,-0.27162732849645027,0.07851700434290285,0.024835465426137605,-0.1006468940028328,-0.17690064847281844,0.6133015504469888,0.6883135254874739,-0.5189035906480736,-0.5795712587837015,-0.13397261121316867,-0.18754077981816938,0.30779288251096415,0.3345802567455174,0.4762751746011343,0.4417360943893412,-0.28416869194612415,-0.27625859108439876,-0.3350554292902494,-0.3686731718444708,1.0,0.8537908214119112,-0.30553102728540604,-0.372399900896865,-0.10018378554063892,0.24973004743686003,-0.3461739237998234,0.0707911421994898,0.03084298676597949,0.13732827917589613,0.027524847675823673,0.23887699900347523,0.09988654246306372,-0.03844673209356814,-0.044562856987632675,-0.02577648883417476,-0.0501970775336817,0.0034726233380053327,-0.0356909740469934,-0.2796044219536781,-0.43169469369787683,0.008950599768258065,-0.09666749822898629,-0.192419748562929,-0.35304444262858053,0.04190679399945801,0.0882528683663418,-0.009796467977309598,0.030003978006544908,-0.12163922983825562,-0.08310626947930998,-0.5416747086427255,-0.482240943639941,-0.5665485967839962,-0.5117493467146506,-0.648748046876293,-0.5677398055298339,-0.07501892325368138,-0.2500213073317575,0.38715634842006513,0.4421926257078376,0.45776957413945124,0.17120303099761328,-0.14545480928884405,0.06812503462158817,0.01348615071111021
category_return_2011,-0.01894477213901045,-0.41960277549676095,0.32513701002308826,0.031602114721503094,-0.2398458589631068,-0.4424992671206928,-0.01791092611985535,-0.6309945018767903,0.6848337469385012,-0.05636869520324496,0.03348119458794473,-0.009516663481120844,-0.1321200145733738,-0.3084151264665416,-0.2953029008563613,-0.4026090088893258,-0.016752964465728024,-0.36139265151803335,-0.12063589754509187,0.024518140294188275,-0.14678991401880606,-0.053770048345302995,-0.2783294740651729,-0.3882933618949313,0.38811692776654766,0.3213743578382112,,0.311650515394999,0.45704464552924745,0.48133895093433965,0.36585913885428556,0.20762718298822297,0.14893594184314032,0.15593786655927336,0.18996915316995938,0.0391139443271825,-0.41943938291721405,-0.44931342059052254,0.14384075106157523,0.2228799522650338,-0.4140875089096837,-0.44931342059052254,0.466848523781044,0.5868764402158259,-0.3086556926657868,-0.3579385122371024,0.0018131486721670162,-0.0026932430736662416,-0.1546662668881765,-0.2417990545205172,0.6629868567640143,0.7911424166707284,-0.6273034207204318,-0.6910126810368328,-0.15027407076823404,-0.19137352827305365,0.2938728032990122,0.3741809937235387,0.4419856118186555,0.4981380616680983,-0.3095831846107286,-0.3117254751588638,-0.3892319194204368,-0.43138953044113443,0.8537908214119112,1.0,-0.38296127933304797,-0.424232821903879,0.028187031113573964,0.2591191017827799,-0.3151520405147244,0.05217367679699117,0.03313614826987909,0.03325147184992928,0.02485417699563275,0.11250944623943164,0.1278387001301113,-0.06120470278995475,-0.09629495454041487,-0.03986672067741519,-0.09717323720237091,0.008290712479361594,-0.06710560201401604,-0.34561568290312206,-0.537403014755772,-0.0677174751459573,-0.1469697954391797,-0.2869781320664932,-0.44272731849285074,0.020730221987557883,0.051782206387572784,-0.03490890007865396,-0.019410976432817438,-0.14694707270468085,-0.16024867199327353,-0.60530183738952,-0.6172618238179851,-0.6326468887000672,-0.6548378958725153,-0.701027025972485,-0.7268374750061113,-0.11663663837439539,-0.32888862489219256,0.36190161026871326,0.5138116493074792,0.4363131857427027,0.1662066796569802,-0.19863498918085642,0.05259498538695155,0.02740001706514123
fund_return_2010,-0.008299374822584577,0.7277933141844868,-0.31025192826583076,0.186376056154679,0.06830905729935162,0.21262147297460487,-0.2971449446496163,0.5884700633918649,-0.5412457205815446,-0.02138987183954132,0.025694866311081834,0.010482735944543317,0.17870004110277815,0.2517364289136393,0.3127151130822724,0.17513361792848975,0.1887343056516414,0.12684108856776669,0.181362215336463,0.014569377711662109,0.014154288167650266,0.0585208335451088,0.27287849696150657,0.3915684222812899,-0.16426725446094614,-0.03320211282052161,,-0.274272334131726,-0.4168474179920866,-0.4361088544763604,-0.29587778905140827,-0.08603744647507748,-0.04470644213035749,-0.044462028760701613,-0.13593060176138233,0.20711409489397792,0.7265904809434507,0.6892591693817097,-0.16196152627990634,-0.27830120563417066,0.7225183330375924,0.6892591693817097,0.10937974721967797,0.06467275645306013,0.6085415932852556,0.5994959406378124,0.44393578809440043,0.42360954718370186,0.6861250015061261,0.6381891302507365,-0.4365476595049623,-0.5340294277470145,0.4673978468033676,0.48212738354014645,0.5458757623015517,0.5897835279095922,-0.20492119689537008,-0.2951551827255948,0.09266372326669507,0.10011396019455177,0.5573424026384869,0.561462727291516,0.5006259646452577,0.5130681852132565,-0.30553102728540604,-0.38296127933304797,1.0,0.8783137935406148,0.1780718574663127,-0.10289573533539474,0.08177160463322104,-0.07604923920195943,-0.13510672541704102,-0.1838978314303104,-0.25238321612959524,-0.05493123477722272,-0.15590414271674347,0.30477277744467923,0.2503452524647311,0.29292231511535166,0.30745947481124525,0.13153305274552518,0.21381553784636947,0.6488334541702045,0.6023347715729659,0.5147369194117459,0.46466201688106057,0.7626236030969727,0.5691607210508924,-0.1150686540129701,-0.11734401635541665,-0.10300394263184906,-0.09683455043189067,0.0142054463823608,0.021224809644383034,0.5889340000788175,0.6070491952683229,0.5879926635361921,0.6008739593797615,0.5929980306760321,0.5996844598914598,0.3936406672384581,0.39574537326543496,0.08131230512853634,-0.0567658769584084,0.1438340545060478,0.12240511913367944,0.26652873755504936,0.1989892573361316,0.012618743692334846
category_return_2010,0.003918415838038072,0.7750998914086853,-0.3417589020523746,0.08989141781797098,0.11546765460970672,0.21943826617290946,-0.34203812636078773,0.6754155962251371,-0.6203306970771413,-0.039807444428131146,0.03723486442093568,0.01121855557039342,0.2008691325451207,0.28011810862165243,0.32990719967726695,0.22026525179126313,0.22069426547684504,0.1655195060220024,0.21509063459547553,0.02524715008599089,0.011272427527816178,0.05057134382117221,0.3171310178771615,0.4294295444539793,-0.13416922798650455,0.01433686626362524,,-0.3086340529865708,-0.4654839166002015,-0.4938805189725472,-0.33681331468331427,-0.10744508671580963,-0.06379653308989386,-0.06752640861940601,-0.16005794358464148,0.0809442268609225,0.7736270490324593,0.8174511471536157,-0.19275868105499427,-0.32360054928909426,0.7676688986098869,0.8174511471536157,0.08720264796645957,0.07377155277729791,0.6268565811009129,0.7003479969220561,0.4461606293974417,0.48783744803255463,0.645115379092945,0.7524205294835495,-0.48944312251423466,-0.6075978854126788,0.4928192731399774,0.5347210195822296,0.572434313574339,0.6679751633028025,-0.23361181224937058,-0.32104544570601207,0.08267354345119098,0.09548890596813764,0.5918608961471759,0.6195099878814271,0.49460255663262925,0.5838449430332161,-0.372399900896865,-0.424232821903879,0.8783137935406148,1.0,0.06214839767606733,-0.11305864099498111,0.12402409134520148,-0.12107728584075725,-0.15457660666285614,-0.2014134233353352,-0.275632576768577,-0.12859927970034454,-0.16064451707735902,0.30465556454745824,0.30229645924339354,0.2851582401392594,0.36910676866774184,0.11939401816908003,0.23209519119808114,0.6725440424036073,0.712527732456256,0.5243440381382756,0.5358873577909029,0.7623884710020198,0.6614749158114702,-0.0988046508137361,-0.10714296874298539,-0.08242224451319594,-0.08022452711547531,0.044317840688162545,0.061477095079152534,0.6910288177062808,0.7336576479739315,0.6878056261234501,0.722538845162567,0.6811958501635235,0.727979599353933,0.3884310486965689,0.4586092454185877,0.04654543428166954,-0.07603684984355488,0.05771446028981248,0.1755612760190349,0.30977013622273025,0.24698888375714562,0.016935476198561183
morningstar_risk_rating,-0.009651285052142357,0.16315500762491253,-0.006876491627504794,0.41873603196113995,0.015079681001027726,-0.03352532275507884,-0.12500735543045388,0.03271531535344106,0.01019203628285513,-0.008344376981310185,0.00852124429599349,0.0076609620228405735,0.021106326306194058,0.015365601117764886,0.04579376810670983,0.017692015096922687,-0.00031634180185613345,-0.09255698711101117,0.03298741181459112,-0.04281078858545356,-0.024992764108119195,0.04462576570007918,-0.008139578669027222,0.06161042032944335,0.10228051093492997,0.0822321091201357,,-0.02102052266841148,0.043631160570081005,0.027972833341364006,0.01465390925231584,0.030668725124615243,0.046138621949716574,0.046511906386497846,0.03334144021169676,0.5014573535921661,0.16091746844413238,0.030746166062448052,-0.013918358834597466,0.0032300579764112797,0.16316628179964715,0.030746166062448052,-0.028644738468902864,0.022999136499652413,0.306989892905858,0.03802091414387411,0.19941124302591906,0.03655824925827452,0.2785962928306176,0.04926846911544235,-0.11726259903228474,0.015740513356497975,0.13810328646922337,0.012031708029580918,0.07249780161428493,0.012361820551520145,-0.060348977835952264,0.023188955952101888,0.01882701765331791,0.05234295386660481,0.11956333327296607,0.04061725308119342,0.20562568592627853,0.06124210543588391,-0.10018378554063892,0.028187031113573964,0.1780718574663127,0.06214839767606733,1.0,0.13244199387301805,0.17883055845420848,-0.003586328032305594,0.001806272387961906,-0.10037118042807296,-0.010712023691126494,-0.07606571337802753,-0.006454607998154711,0.1978229789568941,0.007810019084339366,0.18863507017352793,0.03486342612229209,0.08375387772854263,-0.012801850136412534,0.16543868104827505,0.03291058403577988,0.08899739022729919,0.010159219426510331,0.1827199336600298,0.025238624441404282,-0.007235635515564207,0.03381597511515337,-0.01657052944635966,0.030761280911990707,-0.027970047845698613,0.04391324905472406,0.17189037579297692,-0.008605465944941253,0.15466539527882103,-0.014078696698336635,0.14536265010228774,-0.004034747702622527,0.027599896497504172,-0.01319676708555475,-0.03444238456746856,0.054896551558293635,0.01380834265950603,0.07803370391320053,-0.0036765613836473214,0.002493187913417117,0.0062017512337428846
