,net_assets,ytd_return,fund_yield,net_annual_expense_ratio_fund,net_annual_expense_ratio_category,portfolio_stocks,portfolio_bonds,price_earnings,price_book,price_sales,price_cashflow,basic_materials,consumer_cyclical,financial_services,real_estate,consumer_defensive,healthcare,utilities,communication_services,energy,industrials,technology,rating_us_government,rating_aaa,rating_aa,rating_a,rating_bbb,rating_bb,rating_b,rating_below_b,rating_others,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_2018,fund_return_2017,fund_return_2016,fund_return_2015,fund_return_2014,fund_return_2013,fund_return_2012,fund_return_2011,fund_return_2010,fund_alpha_3years,category_alpha_3years,fund_alpha_5years,category_alpha_5years,fund_alpha_10years,category_alpha_10years,fund_beta_3years,category_beta_3years,fund_beta_5years,category_beta_5years,fund_beta_10years,category_beta_10years,fund_mean_annual_return_3years,category_mean_annual_return_3years,fund_mean_annual_return_5years,category_mean_annual_return_5years,fund_mean_annual_return_10years,category_mean_annual_return_10years,fund_r_squared_3years,category_r_squared_3years,fund_r_squared_5years,category_r_squared_5years,fund_r_squared_10years,category_r_squared_10years,fund_standard_deviation_3years,category_standard_deviation_3years,fund_standard_deviation_5years,category_standard_deviation_5years,fund_standard_deviation_10years,category_standard_deviation_10years,fund_sharpe_ratio_3years,category_sharpe_ratio_3years,fund_sharpe_ratio_5years,category_sharpe_ratio_5years,fund_sharpe_ratio_10years,category_sharpe_ratio_10years,category_treynor_ratio_3years,fund_treynor_ratio_5years,fund_treynor_ratio_10years,category_treynor_ratio_10years
rating_a,-0.01585363520828962,-0.1282090758005964,0.0753515573849317,-0.1279547261540646,-0.22242861279578033,-0.3432833582448678,0.5651750103985728,-0.2791398783398731,-0.24313602344322466,-0.2013815116729263,-0.2467516730248025,-0.0991795921410067,-0.1489642697606667,-0.12972350809782085,-0.06497505816997766,-0.11524908201613512,-0.09526946141030042,-0.06888139666962198,-0.10842825395661987,-0.07590648059789112,-0.12816754264923136,-0.13722589133832547,,0.15792080191650815,0.48754973582597294,1.0,0.8220161083599951,0.07123983209630225,0.033797195698573985,0.06276286249617359,0.09593776197567865,-0.08963005389480073,-0.03010762410493254,0.05478350589327622,0.02505816928025789,-0.0892925294541446,-0.05937786066712261,0.06391730051094978,-0.039022436983019375,-0.05886800892714011,-0.0029595416715826515,-0.0005614597317015147,-0.08429411637481643,-0.055435217360867,-0.0833098362922127,0.14168014261923345,-0.11217256639933784,-0.049312899785620395,0.05798536856720002,0.021726316559990303,-0.1274583279404469,-0.030615958419347344,0.17920398278009383,-0.08021656684714468,0.0324840694925436,-0.02527906426730179,0.02790042747607737,-0.0034113808325028604,0.0035192010168446333,-0.10406232862088406,0.002812410808421716,-0.04591420121216554,-0.009094975594948125,-0.03162513109267253,-0.019572009228973074,0.09258505682987536,-0.07473337691925891,-0.037060681077274546,-0.027832882777504408,-0.16569110098213757,-0.06975514871231192,-0.023452267262670044,-0.00432072694230352,-0.08385388979990002,-0.04221617589672651,-0.126674625127572,-0.08051219617830627,-0.016759184977536024,-0.19825321222905648,-0.35784451604469336,-0.17095859290720866,-0.37878171487200674,-0.13888620123984582,-0.2927247614056097,0.050918667736250686,0.29577676890837823,0.12911953204873544,0.07570352053414534,-0.02283113621930499,0.24897223672921023,-0.24815726524453138,-0.010794658804722164,-0.10497028335918031,-0.02928410154634613
rating_bbb,-0.015926536851671193,-0.11455585785416757,0.12405967366988234,-0.10150424044620199,-0.19703828916843608,-0.3437026575124514,0.5803722818438292,-0.26354961193377224,-0.23688153268028356,-0.19152149243040772,-0.24054197620936685,-0.0986887170854726,-0.1475151930376516,-0.12148863119359228,-0.04693819364060452,-0.11459008771824908,-0.09392171043520645,-0.06272801259055846,-0.1041477575196229,-0.06958851160801909,-0.130034482974894,-0.13569533141481344,,0.13984549474860264,0.3108493350721569,0.8220161083599951,1.0,0.19712696086009224,0.1298856211621441,0.1282201940750734,0.11256459063649643,-0.0755208428909909,-0.012719682982102768,0.06398811547983647,0.026846183020979617,-0.07487023097726463,-0.04558216662626175,0.0755519447123897,-0.021013828605819643,-0.05500758606274905,0.009093961234842575,-0.0013018196504958758,-0.07358313866625228,-0.05613262230746734,-0.08270657809095497,0.13182732360641045,-0.10748580408715326,-0.03366865097047878,0.052599191212820064,0.029288926257037176,-0.1286879177660018,-0.015335967336092214,0.16661920348238227,-0.06181289192915126,0.04356293538639209,-0.010934412106592656,0.03360594465906234,0.010272029966156216,0.013198483794034316,-0.10620275005700595,0.00043771233477445993,-0.036898773884790244,-0.012652404459079378,-0.020908668100218786,-0.021976717287856686,0.09674090779568024,-0.07089920133646722,-0.02045916930025982,-0.028971740382487277,-0.1505185461488506,-0.07090922610630634,-0.02780873087340726,-0.03239902518419118,-0.08792431528095776,-0.07344290234197444,-0.11642690692778683,-0.09545535919981672,-0.02158140767987011,-0.1990298781168719,-0.34769227246037376,-0.1747401596251195,-0.3678309731432633,-0.1446906352549011,-0.30213072394095103,0.03219561768087603,0.30094708899915407,0.08698836360119065,0.10335093308060751,-0.02769008666501563,0.2578419575830015,-0.07270358253857062,-0.004361669896694675,-0.10381139196696348,-0.034702588484507364
rating_bb,-0.011962044856877681,-0.045386627264056505,0.23485040159786755,0.05519634455124312,-0.0065360374635742395,-0.22241373778175935,0.3701057844151471,-0.13130375859005994,-0.1337989098524837,-0.08724697489614683,-0.1426276498204519,-0.06276550037652227,-0.08428188210455648,0.029561489563278313,-0.013604124983063551,-0.07646151457468868,-0.04889208152164757,-0.02387680747731802,-0.01650643033775764,0.0005936939239734734,-0.07578422998281696,-0.08952941044309908,,0.008304906260709061,0.013286022275872144,0.07123983209630225,0.19712696086009224,1.0,0.7819318397199322,0.5346691128559649,0.14809205095573916,-0.016665093407495005,0.041068727110750894,0.023137927071792685,0.04741824923820316,-0.01729359330568427,0.05322178890086418,0.06336239797939575,0.026053335536320686,-0.0045088815163880705,0.011403627901669206,0.007844920785002686,-0.019314341723290242,-0.036278053845064086,-0.10098246523214657,0.07610245395531082,-0.05490901329852907,0.025700486547639585,0.00811531475340113,-0.011207785981173243,-0.057638892841534416,0.01962045059319422,0.05982111828859263,-0.003988375189129568,0.074646808578999,0.035542028110090246,0.04115177725166655,0.09192471510872051,0.03187343480975676,-0.03390500758790136,-0.01759378052395728,-0.05527896383431974,-0.01977358175996573,-0.03327090617670498,-0.021106929207636113,0.021400104890348312,-0.014803445024172312,-0.019301624324085505,-0.008989645762460082,-0.07536158996107571,-0.047138037472317,-0.026129901946032562,-0.12886392556205603,-0.26798153333676816,-0.12296984453814296,-0.26477031465821055,-0.10611598180013831,0.010234217987105379,-0.11768695833383276,-0.21017900143010665,-0.10042895075079339,-0.21408023445369387,-0.09814788824621604,-0.04950488589549184,0.09797157680637142,0.09872143980407355,0.03425962437580844,0.06091153368018938,-0.036063581388639895,0.013948408608645527,0.20733862546373238,0.09957640128626612,-0.05279581367176995,-0.027919377254791385
rating_b,-0.010818816266532928,-0.039122722642818665,0.22203921174894456,0.09117959256318355,0.023322264995339542,-0.1950517555305,0.3305487475486358,-0.12187356601013116,-0.11335795495363847,-0.08529045329377895,-0.1194851031021986,-0.05463051774683102,-0.07191948118613974,-0.010241474923632535,-0.01777501874197766,-0.06604788923816769,-0.0415213323767336,-0.018342024267935287,-0.009622940484948885,0.013400794318124755,-0.0597975971524061,-0.07661981690417043,,0.00666811722270609,0.0022034123627207042,0.033797195698573985,0.1298856211621441,0.7819318397199322,1.0,0.4584475723304491,0.10801653609469065,-0.012082512420416268,0.03474056775306583,0.01869768814414617,0.04492284539700525,-0.014210285917836065,0.050480539471136135,0.060654772753789186,0.018634928887280723,-0.0011508940478572567,0.0050278213153830105,0.0056942922705070995,-0.019874431232926565,-0.03200459031135436,-0.09320445233226841,0.0722471623622609,-0.05669011877599719,0.02205860232927925,0.008460366365869117,-0.012980373157064268,-0.046575198547727896,0.014856108285680939,0.05734331493125376,-0.004300129506845483,0.06692634336860631,0.029151768009109926,0.03461149303116279,0.07900542664671478,0.026396684078435054,-0.0195885197318695,-0.02134641974623785,-0.054412576403074384,-0.02155660764468564,-0.035050736646209446,-0.01807479915657244,0.0044217696562996265,-0.012831527809488357,-0.024381974485573988,-0.010573365276243384,-0.0719113519284145,-0.04165968859688308,-0.02780296879577414,-0.12165106736605649,-0.242214140865604,-0.11411285826619758,-0.2400118115149938,-0.09161092206651279,0.024193256893274402,-0.10953825627970934,-0.19176053160511,-0.09339050384170228,-0.19639208189848378,-0.08711539293390988,-0.007372864532206804,0.0963455315812172,0.06515998170878752,0.0238407594111802,0.05064550408171436,-0.03204653672423544,-0.023022861569939535,0.15028640830369494,0.1829277999634917,-0.049949175059820085,-0.025864965123555475
rating_below_b,-0.00842810584254124,-0.03265212347792022,0.15925191121649662,0.029584669034794987,-0.024857660259931753,-0.15537433103277828,0.25917369977697835,-0.10737129811194447,-0.09807424836407397,-0.07503454139321088,-0.10229503110786635,-0.041631501665930805,-0.056990019652869914,-0.0007734203437812303,-0.01980937898229085,-0.054349532780066635,-0.033722044007905905,-0.010490106520261376,0.0011683844395753954,0.007567092382647384,-0.046935334394760726,-0.0638357860703416,,0.011087775982352275,0.02982572674102997,0.06276286249617359,0.1282201940750734,0.5346691128559649,0.4584475723304491,1.0,0.14616311315528935,-0.009707417679030638,0.033297019762499824,0.023071056255742156,0.03463198070533626,-0.011491802746267724,0.038993412658890704,0.04830469708288223,0.02487765777094021,0.006105307069614783,0.01790695973710403,0.014172407148250271,-0.008511483901441005,-0.026603558382230143,-0.05433931137191976,0.0574748335912441,-0.03953674517210307,0.014220502950898953,0.007345174927711838,0.0009133650267963698,-0.04135443737434413,0.018076292606012408,0.04097266411144116,-0.004685646056877975,0.05496413467704547,0.015182825512552841,0.026145159485279165,0.04299818262345241,0.016616496996969096,-0.02747301158309086,-0.005516490678083367,-0.028346631352493126,-0.004920181705628044,-0.015363152323913921,-0.01415176059771512,0.025699600044891302,-0.003948234058771162,-0.007647095063664955,0.001238203958355008,-0.05239822237067976,-0.03399209869807159,-0.007798998816496027,-0.0596159098297199,-0.1332127627230481,-0.05306801594074133,-0.1340127242385749,-0.07253889621207205,-0.010947915342076503,-0.07936360430691085,-0.14620052833961483,-0.06458554555881678,-0.14565162041239785,-0.0665948432456577,-0.06245694334476295,0.09137709326724099,0.08924862924699259,0.05082530074464336,0.037167955504180866,-0.03052612295139368,0.04401635734987578,0.057685508339706336,0.023583845598034354,-0.041069105733598725,-0.012376962544438179
rating_others,-0.0061703650265842284,-0.03256527955139992,0.08804700717529405,0.005896155501384279,-0.02663968084402658,-0.1153932827869879,0.12130861320422162,-0.0749593678989689,-0.0525869496411325,-0.0514594644988527,-0.02738941948373746,-0.031964167203970835,-0.05246287694979324,-0.019290995497301632,-0.021131074498694107,-0.04110286237455485,-0.03511618408294434,-0.008345835451213172,-0.03882863289054436,-0.025256695699246257,0.012412001617027275,-0.03749804156221786,,0.035762897564964244,0.03239646028309221,0.09593776197567865,0.11256459063649643,0.14809205095573916,0.10801653609469065,0.14616311315528935,1.0,-0.01876670428484153,0.005616454169335394,0.004363420947173274,0.030725823026856607,-0.01866008365307253,0.014082707660747025,0.019525856880609458,0.009834918469610491,-0.0033010670363545942,0.007036834215654228,0.0009945524571732848,-0.009367656978699936,-0.022210389437432976,-0.04525113420995216,0.053598717637837974,-0.02193520552159889,-0.015893261152059145,0.016604292071416366,0.005132700602050308,-0.03812087781930682,0.009574070439269356,0.024952276968252345,-0.007312856271229509,0.022030334093313186,-0.02323255782065827,0.011024081909876202,-0.004018662367893915,0.004514842969609033,-0.014175220007132318,-0.0021311937928026716,-0.012331849593856904,-0.006813858020765563,-0.00963117409180779,-0.009763667858652946,-0.01658423508318958,-0.008372115384090766,-0.0129754679085792,-0.007480233820637873,-0.044824338888328374,-0.026346278037143896,-0.034457866324562145,-0.034104907718576175,-0.05500548480225398,-0.04137766182841688,-0.060280434100238554,-0.04575255681871764,-0.05369421539506612,-0.054403173042791894,-0.10079016274740563,-0.05442994666801834,-0.1052613217496952,-0.05002282430246415,-0.10148896713036754,0.022550126144435866,0.059087025130990664,0.015681488527811826,0.007278947768669595,-0.024120849238547317,0.09100186489798268,-0.02320586646596387,0.0016496287908999024,-0.037796658503210886,0.01040339373537287
fund_return_ytd,-0.05966605651092533,0.9529000916834004,0.08502675088362652,0.030696804521105393,-0.12865310035606561,0.29206563530042473,-0.14598784939497408,0.3707206589558282,0.3640269112489155,0.2874432486282729,0.31946080526896786,0.03156409114305963,0.1409278239719083,0.053840790407608606,0.08041555011445124,0.04555354265552983,0.16081315408754934,0.07873533356738806,0.025292102586190735,0.12897291479695866,0.13497876183639912,0.231872062655716,,-0.08770076100186032,-0.0797670372913571,-0.08963005389480073,-0.0755208428909909,-0.016665093407495005,-0.012082512420416268,-0.009707417679030638,-0.01876670428484153,1.0,0.1340417187378,0.33588579748642144,-0.11715780065162203,0.9614383902299835,0.15695139468916972,0.32609368076728557,0.14233324508637868,0.5697903037648214,0.14785805265474938,0.3547705172316177,0.2672123787553782,0.32627373022007816,0.22760520858179148,-0.6019441295785198,0.5075057979689426,0.4160609773475282,-0.04924596798935559,0.21073046097784473,0.48913651953996906,0.44856576897120176,0.135853250770681,0.5304752192940094,0.03501581417691885,0.04455261694068054,-0.006164336821948971,0.09883961807265786,-0.013210412864575657,0.05934078875400146,0.19784668393705837,-0.0894922177118672,0.14336196089042555,-0.13262366514776308,0.010983497339303773,0.2237145508796827,0.5922616100355312,0.18976299358176005,0.3690826045785988,0.38771973805594334,0.3218831867121235,0.19409859136146876,-0.040317268632605464,0.2511962069811134,-0.09184475230327657,0.2393546035826032,-0.05732771055587367,0.1690271842812918,-0.07292925400221298,0.39244750169049974,-0.12644391139566588,0.362490562649539,-0.09593224677554497,0.28881361035065506,0.3963967065176854,-0.045883137970000466,0.22550172577618818,0.18868907956650688,0.208486221825642,-0.035615610443347476,0.1426065771829672,0.03904705525441332,0.01155898213771986,0.10380127963962181
category_return_ytd,-0.03688482660547559,0.03868516250918081,0.07646173821231102,-0.024155388064335096,-0.1808196143611668,0.13636574753168548,-0.037386738757922984,0.15712925496046357,0.060416274796464726,0.06974309804305001,0.06379523962558398,0.44395597195848924,-0.02887730302568722,-0.021183047348332252,0.03013196929671836,-0.005267869468575296,-0.13991680829849165,0.06670377317738725,0.019325894127642636,0.101448994509244,0.004960654491305923,0.04940424568046462,,-0.028121562637115988,-0.05581186653373748,-0.03010762410493254,-0.012719682982102768,0.041068727110750894,0.03474056775306583,0.033297019762499824,0.005616454169335394,0.1340417187378,1.0,0.001452771990307239,-0.15051388589884634,0.13327350699883356,-0.017145464702987646,0.07512268037676685,0.8466131854405274,0.142029566079835,0.02977403525425062,0.03978126189044613,0.011961602475596666,0.05511921508332259,0.1610426960632869,-0.06206021988836151,0.03355560390528202,0.3965175900100396,-0.25266123990033534,-0.061675311715568434,-0.19758663979575325,-0.028820774858108997,0.020234961401805272,0.27783029283162736,0.11922838109628267,-0.10624512772021251,-0.003077652602172684,-0.5030969829439353,-0.0003484993401396643,0.0287980715898951,-0.0004802856557680226,-0.0323249694227205,0.004718764814002491,-0.045446838837190695,-0.029489892693274237,0.07683988753246736,0.12281932062801988,-0.05195913813088281,0.03789453884012732,-0.278569159947743,0.015610233670330346,0.01917861719739936,-0.15966550163818483,-0.16361034073675626,-0.12023349998073811,-0.15497765261499635,-0.08867443257246888,-0.27484553129928985,-0.020155218644918337,0.4841317692896274,-0.004696384666200514,0.46765268981753816,-0.08650101317595754,0.4533844328151681,0.10644814440332821,-0.14444227719357572,0.010252768193863889,-0.2459762119861345,0.011927988300838818,-0.11834054227104113,-0.01514697472560402,-0.021783397153750324,-0.054267013215288734,-0.19178544181505525
fund_return_1month,0.02376367479691692,0.33761053792021367,0.08770419416374124,-0.07349707663249098,-0.1099235262469136,0.058740722605794576,0.0892529990328896,0.14844583490577232,0.14116301227931827,0.15401169963911887,0.13533441929003392,-0.05411764305952641,0.014584000191179568,-0.09433805281268753,0.12673166057861543,0.09575912816920004,0.01388598405470624,0.07188495812468436,0.0546172122147381,0.07151898884729847,-0.03975744754424349,0.09224986744970905,,0.06936962182992634,0.029239123089664497,0.05478350589327622,0.06398811547983647,0.023137927071792685,0.01869768814414617,0.023071056255742156,0.004363420947173274,0.33588579748642144,0.001452771990307239,1.0,-0.015493834011231182,0.34572610259796704,0.023484227255943752,0.32330183892265946,0.006023449083683827,0.199213314911592,0.07371385003776403,0.25765797042086186,0.045909219695945094,0.11614147591141964,0.04299328364870161,-0.0750876666598082,0.23085959067231163,-0.06868499306876458,0.19397265250712822,0.34296829591112776,0.04568661279781038,0.21533291976258948,0.19494203354057119,0.10120596885096672,0.0526367119934918,0.12969203686131925,0.1364348528638898,0.03741565420248887,0.03785978398714735,0.038903741794338025,0.112989711747987,0.001136111214331936,0.09586578724912997,-0.013748686952448658,0.0014836520071529555,0.04551238395121606,0.17618702276018633,0.077468006457012,0.2526056377897882,-0.004681437033450637,0.11674098867366134,0.018370867773814623,0.0837452353963223,0.07390564041041159,0.05283615141842377,0.039343003713190154,0.059454087298473034,0.07487912560556886,-0.16791958936813986,-0.012704426767472283,-0.14025630430645392,-0.007308891096493534,-0.028065425153247992,-0.12351058554483775,0.16836548336338863,0.12855425864819503,0.19706389514744108,0.024479143988061683,0.1160291208455831,0.12493778886027539,0.06394903153895687,0.039615136284383436,0.03707716007222999,0.0406245559267817
category_return_1month,0.005049507953663746,-0.11695365209063636,-0.005082546477819377,0.01789331033529012,0.15272287187961575,-0.1777369630125778,0.06295667450230519,-0.2415840901204332,-0.15109653091317468,-0.17322431213344736,-0.1593520704906719,-0.07205303345360078,-0.06130225663957567,-0.01218449824609755,-0.1558077750181865,0.028233766863631042,0.15097971128349186,0.0420694126408639,0.09617700741455236,-0.2147420138849851,-0.07603361702596338,-0.17005867830983062,,0.012368224707628168,0.010604911717376523,0.02505816928025789,0.026846183020979617,0.04741824923820316,0.04492284539700525,0.03463198070533626,0.030725823026856607,-0.11715780065162203,-0.15051388589884634,-0.015493834011231182,1.0,-0.11830900904475829,0.40112325120038517,-0.12520015162103817,-0.03313648046431498,-0.06095513815932598,-0.21037363962028738,-0.09204341614658758,-0.20481057900779803,-0.13121961227741416,-0.2427254629957751,0.04384581438689112,0.04648932887635579,-0.17524915595074145,-0.008823850945777001,-0.09088285167508396,-0.1274682969516153,-0.06864701952409387,-0.07788406832756177,-0.1705403471811612,0.09324921657255235,0.19819719210632933,0.10435876047444653,0.1556552346749407,0.022282586737007896,-0.06726641448311853,-0.021207253417645205,0.008134117282356598,-0.022901701633342774,0.021688327919096032,-0.011334826229913003,-0.06382663208193079,-0.05852631836291543,-0.2338059253935743,-0.09578309995727513,-0.22052725103428786,-0.12464555649649546,-0.3621452260272852,0.016419056545540364,0.07518430334148751,-0.023325880648610225,0.08550900883413982,-0.05192577105135976,0.0895860538809406,-0.04657853666419427,-0.06649276154157871,-0.04796959573245145,-0.014984401615824029,-0.04465962500884624,-0.07515472267549307,-0.05505164229963574,-0.12733429357890133,-0.10984145786341934,-0.17232780020884755,-0.12157530970832961,-0.2201968793921988,-0.06267424021081834,-0.03519078860175161,-0.11353988587312286,-0.15176044757899107
fund_return_3months,-0.05273687915187008,0.9474657301015446,0.09314253180516992,0.023995609233608498,-0.12219359192699504,0.2895299799905502,-0.1455835200097817,0.3611417350015444,0.35357792173981445,0.27751864150200173,0.3142852806179385,0.03655466894825102,0.14024709284904602,0.06635991425082625,0.07786293902522969,0.05091759237044655,0.14881713376928138,0.06990524281591622,0.02889040109723223,0.1226133709905052,0.13982919927706036,0.22758282524806042,,-0.0871951842405459,-0.08048675307571401,-0.0892925294541446,-0.07487023097726463,-0.01729359330568427,-0.014210285917836065,-0.011491802746267724,-0.01866008365307253,0.9614383902299835,0.13327350699883356,0.34572610259796704,-0.11830900904475829,1.0,0.15134437571785309,0.2872657650774884,0.14083638374533763,0.5638495926171475,0.1445434669514471,0.3492785864467057,0.25976537813308787,0.3303171944008364,0.2223088070686003,-0.594385255550798,0.5266980858789454,0.4286089187255679,-0.06741055296230067,0.21335782432029232,0.48188247539427276,0.47491375333979685,0.11020055581430187,0.5340048620742822,0.03185371636240081,0.05160327247411744,-0.006871092172153838,0.09660731408180666,-0.011262305929803013,0.0700221262458431,0.20317844052762812,-0.08598038332042944,0.1478833062641672,-0.1276852560481521,0.013487910514836008,0.21143307431875638,0.5927017445632329,0.18517089841740794,0.366381825939189,0.3696410975407627,0.33094935924775404,0.18965763884459666,-0.03272162504215731,0.2374489247477172,-0.08185805213739028,0.2253154526822806,-0.04407528914594189,0.153442310838902,-0.05626620808593814,0.3837877116278188,-0.1112337997680924,0.35424752521805203,-0.07042905814264089,0.28332376504522716,0.38360846224164885,-0.04402432868896981,0.21557051682262102,0.1785355111620849,0.210380217862995,-0.030178804861632914,0.1376552287115815,0.03417255458649456,0.010520212026164608,0.10022683977361577
category_return_3months,-0.026805218681307173,0.112456950186441,0.08127468482089005,-0.039105142156195115,-0.2667809170518276,0.25841821629109185,-0.08667052649277295,0.14911324277178203,0.2208722221963129,0.11555798588457741,0.18245552679798166,-0.05911113700791393,0.08818712529897627,0.27779343781500515,-0.07179300130448311,0.052603863309698067,0.24258284963358276,-0.018532273546823692,0.15049552080122372,0.048760939323713226,0.07496446092368707,0.18560766205360132,,-0.0747979934327646,-0.07315949180886715,-0.05937786066712261,-0.04558216662626175,0.05322178890086418,0.050480539471136135,0.038993412658890704,0.014082707660747025,0.15695139468916972,-0.017145464702987646,0.023484227255943752,0.40112325120038517,0.15134437571785309,1.0,0.021554613875472875,0.2875527022930875,0.1894479071833927,0.34054363638381724,0.14306123881929872,0.4885594394882247,0.07768974814240587,0.39821872821445575,-0.04855343892255995,0.22400067831713816,-0.04265862557670951,0.10076313187826609,0.09289438021216045,0.1423046794645928,0.14505627439106653,-0.02401762068807249,0.051431042273650696,0.08781477307040564,0.09331534208069042,0.08741295088413335,0.19428128935895955,0.05069334963892742,0.14033279702098508,0.009464696505043163,-0.02142819651220143,-0.014031167618841918,-0.024759554250189497,-0.03213613659180934,0.057067199954809265,0.13030284407646148,0.2330737998104424,0.0951453597499364,0.37753812184103197,0.033648780188576845,0.18644751083927819,0.05157402534829657,0.26257653286898713,-0.03713640930773605,0.32309017941497975,-0.06168419350904691,0.35264822770262316,-0.17207933626175242,-0.11959480717884245,-0.1870583996829893,-0.043252999050353506,-0.14255857676047434,-0.07614589770257145,0.20773844284586354,0.0835748779611095,0.08679474195903077,0.2248931167268879,0.024242400461577385,0.009532915934491754,0.08277589276257442,0.03677429825191368,-0.014786222819098102,0.14867793113960365
fund_return_1year,-0.01677484006437746,0.23177198620220793,0.15777908243384298,-0.22524672439577423,-0.3202741299256987,0.07783719009063693,0.1275211577240675,0.26922452838280336,0.3080632770689635,0.28519040616716723,0.27079449166286185,-0.1571812243295247,-0.0009734655526203215,-0.09155839202239796,0.15370196807365175,0.013324756736385652,0.15262496527040081,0.15347921161084774,-0.004872498015218753,-0.057736319260520697,-0.00039574740780029956,0.11984841402731604,,0.06131236060084672,0.04751472672334022,0.06391730051094978,0.0755519447123897,0.06336239797939575,0.060654772753789186,0.04830469708288223,0.019525856880609458,0.32609368076728557,0.07512268037676685,0.32330183892265946,-0.12520015162103817,0.2872657650774884,0.021554613875472875,1.0,0.14653949354323934,0.4062892595509891,0.3192366133023726,0.4630256167869443,0.33453345203049584,0.22118495582764178,0.27230199296035346,0.4475815224557464,0.005498910431996335,0.1647405547975983,0.2962570988079946,0.5094630699774751,0.2919684689309255,0.2489286449086393,0.4990739627174216,0.15282024582303624,0.25837119316733503,0.1505318954228612,0.31088545207704,0.26719876629285316,0.23015081527976305,0.12599778473812331,0.07262605491073335,-0.002176633241118412,0.061239377631092135,0.001130259224166745,-0.07089473326673906,-0.02008932996677538,0.3225168606552822,0.3847968741690344,0.38580798169604363,0.3711899407368985,0.19390370626891168,0.3011754988015262,0.03454747428983076,0.040445501576869415,-0.004606853613645635,0.014677339993609057,0.016503023138747113,0.010713020946441056,-0.37018152602940796,-0.2440071753185856,-0.3511794741744499,-0.27772774676902945,-0.09341647197204998,-0.29025320985038666,0.335810735514823,0.41800296329957876,0.3515923746741815,0.43858066959347736,0.21890065446123355,0.37965042001353827,0.211647357584869,0.1277127817422995,0.14448357769731862,0.3768608119019823
category_return_1year,-0.037825513098328656,0.05128458327612079,0.05716201856664339,-0.08868656151449178,-0.3529508990107256,0.26506624850967436,-0.07781363041892782,0.2875529551250941,0.2335477410718678,0.2064764173710223,0.2207127935198211,0.38557425214686636,0.041582623222414766,0.07039415035841885,0.07219637924836184,0.0787944397447763,0.030422351470444687,0.09986438078406185,0.10749886070274725,-0.05097820622301296,0.04541640864674974,0.13983622191562733,,-0.04268232530620368,-0.06026460484491419,-0.039022436983019375,-0.021013828605819643,0.026053335536320686,0.018634928887280723,0.02487765777094021,0.009834918469610491,0.14233324508637868,0.8466131854405274,0.006023449083683827,-0.03313648046431498,0.14083638374533763,0.2875527022930875,0.14653949354323934,1.0,0.19066077876561738,0.43868920892683894,0.16613797973169447,0.37755901199633596,0.12103247545583687,0.46652206893107084,0.012191691728836612,0.12193857066019985,0.3202481915542828,-0.06491274723109694,0.09241400518463803,-0.11378090346900235,0.053767012344661635,0.06537698755456023,0.26045448105149654,0.1304527761851183,0.13249460689220088,0.08213136131392496,-0.2278479801989591,0.08396628810215938,0.19761892225814798,-0.008117726351310924,-0.04612683795455517,-0.012949577078261443,-0.0478348617786708,-0.03841387494156131,0.04453182068756168,0.14697638785881068,0.41343771589340494,0.14043710122208183,0.17209313869313372,0.06550250523077722,0.34546802183300757,-0.10065771953976467,0.03115852630995807,-0.11003475318634245,0.06846380935219247,-0.08683598721984334,-0.06930985866659313,-0.11713210913640291,0.18972199766249617,-0.11464167513016216,0.21439162471963563,-0.149914991724617,0.16041979559565184,0.1814617737182563,0.20144812246797167,0.13355903514914327,0.1640974739477117,0.08337415966635625,0.14251810478330296,0.13029426555024556,0.024479631715192306,0.032272842955640604,0.1384893959858063
